7;8;9;10;11;12;13;14;
0.0;0.000122518927522;0.000163357929908;0.0;0.000163359132565;0.000163359559318;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.000163674294591;0.00016367550191;
0.000162989395212;0.000122238831358;8.14907199154e-05;0.000162979026337;0.0;0.0;0.0;0.0;
0.0;4.08594425994e-05;8.172036088e-05;0.0;0.000163441750879;0.000163442741175;8.17218657414e-05;0.0;
4.08291704388e-05;0.0;0.0;0.0;0.0;0.0;8.16580985314e-05;0.000163315945024;
0.000122710521875;0.000122687643052;0.000163401469594;0.000163394638304;0.0;0.0;0.0;0.0;
0.0;4.0777272481e-05;0.0;0.0;0.000163300417055;0.000163301812707;0.000163300901654;4.08251042638e-05;
4.08260589425e-05;0.0;0.0;8.16502569873e-05;0.0;0.0;0.0;0.000122474164307;
0.000122294843757;0.000163059308508;0.000163059134568;8.15296929074e-05;0.0;4.07654745813e-05;0.0;0.0;
0.0;0.0;0.0;0.0;0.000163624556843;0.000122719030654;0.0001636256272;4.09063046292e-05;
4.06803708975e-05;0.0;0.0;0.00016272302334;0.0;0.0;0.0;0.000122043422339;
0.000122559341395;0.000163408379092;0.000163405040722;0.0;8.17023553871e-05;4.08508914179e-05;0.0;0.0;
0.0;0.0;0.0;0.0;8.17882901511e-05;0.000122682683208;0.000163576346908;4.0894125626e-05;
0.000122310340985;0.0;0.0;0.000163079836035;0.0;0.0;0.0;0.000122312907322;
4.07646483559e-05;0.000163058825342;0.000163058902648;0.0;0.00016305639023;4.07637980068e-05;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.000122218227192;0.00016295788719;0.00016295852418;
0.000163317011347;8.16600470349e-05;0.0;0.000163319279754;0.0;0.0;0.0;0.0;
0.0;8.1547167995e-05;0.000163089792393;0.0;0.000163089231712;0.000163088013693;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.00016302503017;0.000163023407427;
0.000162988004895;0.00012224022163;8.14929114589e-05;0.000162985417424;0.0;0.0;0.0;0.0;
0.0;4.08290056436e-05;8.16591163948e-05;0.0;0.000163319279754;0.000163320423676;0.000122490201425;0.0;
4.08389296546e-05;0.0;0.0;0.0;0.0;0.0;4.08385853605e-05;0.0001633523824;
0.000122299221435;0.000122298322681;0.000163063521835;0.000163062787386;0.0;0.0;0.0;0.0;
0.0;4.09184908887e-05;0.0;0.0;0.000163677390816;0.000163679844512;0.000163680331365;4.09204528541e-05;
4.08318558183e-05;0.0;0.0;0.000122493429712;0.0;0.0;0.0;0.000122489881514;
0.000122536562564;0.000163379231186;0.000163378028234;4.08438134375e-05;4.08439977541e-05;4.08442208764e-05;0.0;0.0;
0.0;0.0;0.0;0.0;0.000122509951897;0.000122509471876;0.000163347494698;4.08369173133e-05;
0.00012222023952;0.0;0.0;0.000162954258371;0.0;0.0;0.0;0.000122212089275;
4.06009939503e-05;0.000162404052488;0.000162404052488;0.0;0.000162404608468;4.06012575623e-05;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.000122470559078;0.000163293439155;0.000163293419772;
0.00016301052322;8.15047014753e-05;0.0;0.000163009866508;0.0;0.0;0.0;0.0;
0.0;8.15569430054e-05;0.000163113982709;0.0;0.000163113247805;0.000163112087445;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.000162670168856;0.000162668707044;
0.000163357018229;0.000122518549268;8.1679614777e-05;0.00016336085899;0.0;0.0;0.0;0.0;
0.0;4.08380374114e-05;8.16756578072e-05;0.0;0.000163347669253;0.000163345865529;0.000122509166411;0.0;
4.08351475867e-05;0.0;0.0;0.0;0.0;0.0;4.08356324281e-05;0.000163344430335;
0.000122481782505;0.000122482451323;0.000163311078888;0.000163312280855;0.0;0.0;0.0;0.0;
0.0;4.08386435507e-05;0.0;0.0;0.00016335465179;0.000163354748774;0.000122516978085;4.08390751328e-05;
4.07539925669e-05;0.0;0.0;8.15028666049e-05;0.0;0.0;4.07505014237e-05;0.000122249925445;
0.000122273264359;0.000163031830588;0.000163033144371;8.15176251655e-05;0.0;4.07588512248e-05;0.0;0.0;
0.0;0.0;0.0;0.0;0.000162387413182;0.000121790013608;0.000162386378131;4.05958518057e-05;
8.15283593864e-05;0.0;0.0;0.000163311408458;0.0;0.0;0.0;0.000122477813364;
8.16546864507e-05;0.000163116071418;0.000163110230903;0.0;0.000122330845692;4.07769098875e-05;0.0;0.0;
0.0;0.0;0.0;0.0;4.07488453921e-05;0.000122247202428;0.000162996926506;0.000122248781184;
0.000163315537886;4.08289280934e-05;0.0;0.000163315537886;0.0;0.0;0.0;4.08285403467e-05;
0.0;0.000122471896477;0.000163294815304;0.0;0.000163291307137;0.000122467811687;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;4.03615987296e-05;0.000161446735951;0.000162072638488;
0.000163051191703;0.000122299844772;4.07669145162e-05;0.000163069359005;0.0;0.0;0.0;0.0;
0.0;4.08304112923e-05;0.00012249287711;0.0;0.000163323836147;0.000163322847291;8.16610261688e-05;0.0;
4.07613824359e-05;0.0;0.0;0.0;0.0;0.0;8.15253639549e-05;0.000163051288327;
0.000122507159102;0.000122507450012;0.000163342956379;0.000163342471531;0.0;0.0;0.0;0.0;
0.0;4.08401517033e-05;0.0;0.0;0.000163361751314;0.000163361751314;0.000122521429876;4.08415338702e-05;
0.000208167217772;0.000167332434267;0.000167332434267;0.00024900683514;0.00016733183822;0.000167330089839;0.000208166402128;0.000289836866822;
0.000122497152632;0.000163329032684;0.000163329769533;8.16648072032e-05;0.0;4.08325441855e-05;0.0;0.0;
0.0;0.0;0.0;0.0;0.000163334830703;0.00012250001769;0.000163331805598;4.08328495953e-05;
8.16713909166e-05;0.0;0.0;0.000163345555214;0.0;0.0;0.0;0.000122510810125;
8.16903917046e-05;0.000163377038722;0.000163374361279;0.0;0.00012252893755;4.08426299708e-05;0.0;0.0;
0.0;0.0;0.0;0.0;4.08323793631e-05;0.000122497210805;0.00016332945928;8.16646811631e-05;
0.000163296520987;0.0;0.0;0.000163296113946;0.0;0.0;0.0;8.16479794416e-05;
0.0;0.00016308387643;0.000163080957273;0.0;0.000163077303641;8.15373566669e-05;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;8.16619568525e-05;0.000163324010652;0.000163323681032;
0.00016328245017;0.000122461474261;0.0;0.000163283516056;0.0;0.0;0.0;0.0;
0.0;4.0780903606e-05;0.0001631227247;0.0;0.000163281558712;0.000163289446513;4.08231175122e-05;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.000122504526428;0.000163340357626;
0.000163373779238;0.00012252893755;0.000122527657106;0.000163368347053;0.0;0.0;0.0;0.0;
0.0;4.08328738343e-05;4.08332180322e-05;0.0;0.000163335548212;0.00016333628512;0.000122502446549;0.0;
4.08144991879e-05;0.0;0.0;4.08137290933e-05;0.0;0.0;4.07684173755e-05;0.000163066285741;
0.00012207999858;0.000162773023298;0.000162771386309;0.000122078481956;0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.000163334501039;0.000163335140976;0.000163336517829;4.08344591318e-05;
4.06849761893e-05;0.0;0.0;0.000162736420392;0.0;0.0;0.0;0.000122049052469;
0.000122495872853;0.0001633271712;0.000163326356814;0.0;8.16624512868e-05;4.08313080498e-05;0.0;0.0;
0.0;0.0;0.0;0.0;8.16568771288e-05;0.000122486173576;0.000163314975651;8.16574393572e-05;
0.000163001619434;0.0;0.0;0.000162999746093;0.0;0.0;0.0;8.1499593015e-05;
0.0;0.000163017824665;0.000163016202065;0.0;0.000163014734026;8.15076857304e-05;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;8.09159324192e-05;0.000161832988018;0.000163012474071;
0.000163247903617;0.000122436668674;0.0;0.00016325166176;0.0;0.0;0.0;0.0;
0.0;4.06875800601e-05;0.000162750069945;0.0;0.000162747663299;0.000162746854682;4.06866270336e-05;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;0.00012234569922;0.000163127347503;
