3;4;5;6;
4.08386483998e-05;6.12585472339e-05;8.16782666487e-05;0.0;
2.04580503792e-05;2.0458427625e-05;4.09168601178e-05;0.000122750507337;
8.16294439761e-05;4.07540118833e-05;0.0;0.0;
2.03960818602e-05;6.12787171721e-05;8.17109543254e-05;0.0;
4.08302901119e-05;2.04150238766e-05;4.08295775855e-05;0.000122487147797;
6.13960558432e-05;0.000102310675548;0.0;0.0;
2.03709086024e-05;0.0;0.000101887396026;6.11432330811e-05;
6.12403751063e-05;4.08267519606e-05;2.04132451293e-05;6.12394518807e-05;
6.11504297604e-05;8.15322827683e-05;2.03828073524e-05;0.0;
0.0;2.0452682827e-05;8.18112664665e-05;8.1809388578e-05;
6.11074777447e-05;4.06774504221e-05;2.03391269359e-05;4.06795240608e-05;
6.12855308006e-05;6.13651206381e-05;4.09024273784e-05;0.0;
2.04142483628e-05;2.04185507838e-05;6.12665423125e-05;8.17809097309e-05;
4.07715780907e-05;4.07704181383e-05;2.03853927247e-05;4.07704036393e-05;
6.11444142929e-05;6.11460593695e-05;6.11460883584e-05;0.0;
2.03710823478e-05;2.03707372731e-05;4.07402390923e-05;0.000101849487799;
6.12395463829e-05;4.08271784449e-05;2.04142822903e-05;2.04145440205e-05;
4.08515658703e-05;6.1264374196e-05;8.16686661583e-05;0.0;
2.03681773287e-05;2.03685126665e-05;4.06957788946e-05;0.00012210872044;
8.15050588017e-05;4.07521624186e-05;0.0;0.0;
2.03808941159e-05;6.11554822179e-05;8.16514684996e-05;2.04135383347e-05;
6.12599220351e-05;2.04199449148e-05;4.08395406698e-05;0.000102097687832;
4.08342942939e-05;0.000102057672643;0.0;0.0;
2.04246839584e-05;0.0;0.000102290410093;6.13764803718e-05;
6.12518995947e-05;4.08333004466e-05;2.04164054064e-05;6.124854723e-05;
6.13384680631e-05;8.17006086457e-05;4.08472478194e-05;0.0;
2.03922169074e-05;2.04138945543e-05;6.1246409471e-05;8.16637116367e-05;
4.08186407614e-05;4.08103342425e-05;2.03728754766e-05;4.07415324599e-05;
6.08765612101e-05;6.08018728743e-05;6.0895847793e-05;0.0;
2.03802878495e-05;2.04097467001e-05;4.08211648692e-05;0.00010205545588;
6.11291562602e-05;4.07527128945e-05;2.03763854201e-05;2.03764071498e-05;
4.07811889015e-05;6.11704777812e-05;8.15584031734e-05;0.0;
2.03654467872e-05;2.03376331769e-05;4.06716155385e-05;0.000122010431561;
8.16967369685e-05;4.0896736886e-05;0.0;0.0;
2.03834282651e-05;6.11621379482e-05;8.16585444494e-05;2.04189580928e-05;
6.12565615187e-05;2.04180028819e-05;4.08356566704e-05;0.000102088123506;
4.08224439988e-05;8.16498402354e-05;0.0;0.0;
2.04192635853e-05;2.04191302343e-05;0.000102095445085;4.08381974304e-05;
6.11330171413e-05;4.07550839736e-05;2.03773995216e-05;8.15086322388e-05;
6.1137697212e-05;8.1515751073e-05;2.03788387532e-05;0.0;
0.0;2.04081747356e-05;8.16315073622e-05;8.13520720854e-05;
6.09067683803e-05;4.06088126974e-05;2.03046604741e-05;4.07485219264e-05;
6.1287394621e-05;6.12761915644e-05;4.08434884624e-05;0.0;
2.03338913237e-05;2.03374022772e-05;6.10224979179e-05;8.13765656509e-05;
6.12403169496e-05;4.08273383789e-05;2.04140569169e-05;4.08288699309e-05;
4.082463421e-05;6.12367187146e-05;6.12353086126e-05;0.0;
2.02575786954e-05;2.02338434198e-05;4.04513377243e-05;0.000121320081625;
8.13267374891e-05;4.06617342089e-05;2.03390475519e-05;0.0;
2.03894581595e-05;6.12428686816e-05;8.16583408775e-05;0.0;
4.07619476538e-05;2.03808144055e-05;4.07618703581e-05;0.00012228487194;
6.12522704863e-05;8.16704988049e-05;0.0;0.0;
2.04214071383e-05;2.04205947661e-05;0.000102101700776;4.08402777918e-05;
6.12504088015e-05;4.08353318251e-05;2.04178477291e-05;8.16725254781e-05;
6.12499433981e-05;8.16664748476e-05;2.04164878194e-05;0.0;
0.0;2.04170962415e-05;8.16689085671e-05;8.1668462536e-05;
6.12510196544e-05;4.08343961053e-05;2.04174622818e-05;4.08354530354e-05;
6.13668944068e-05;6.1353517027e-05;4.08474370182e-05;0.0;
2.03826962202e-05;2.03870771939e-05;6.12422289111e-05;8.16587480222e-05;
6.12405568469e-05;4.08260395577e-05;2.04129592016e-05;4.08253320257e-05;
4.08282737751e-05;6.12317400362e-05;6.11583096388e-05;0.0;
2.03847547775e-05;2.03888102884e-05;4.08269555088e-05;0.000102070284585;
8.16409053226e-05;4.08201861953e-05;2.04102457101e-05;2.04103159611e-05;
2.03905340065e-05;6.1171478714e-05;8.15613623499e-05;0.0;
2.0415753398e-05;2.04159569947e-05;4.08319382273e-05;0.00012249470944;
8.16896252945e-05;6.12663022115e-05;0.0;0.0;
2.04160903042e-05;4.08320157889e-05;0.000102079639546;2.04161290855e-05;
6.12193077784e-05;4.08136080118e-05;2.04070873395e-05;0.000102035690976;
6.11432258346e-05;8.1502789349e-05;0.0;0.0;
0.0;0.0;0.000102076076703;8.16629360322e-05;
6.10295867858e-05;6.10281284524e-05;2.03427287356e-05;4.06853997168e-05;
6.12472020241e-05;6.12482127409e-05;4.0832199999e-05;0.0;
2.0413223321e-05;2.04133759803e-05;6.12400116284e-05;8.16534263794e-05;
6.11566349041e-05;4.07605708683e-05;2.03753834903e-05;4.07504821106e-05;
4.07339664595e-05;6.11164904901e-05;6.11313437915e-05;0.0;
2.02552260429e-05;2.0231010729e-05;4.04602412371e-05;0.000101148604042;
8.15200113771e-05;4.08090946089e-05;2.04054625159e-05;2.04058862527e-05;
2.03437996568e-05;6.103134121e-05;8.13751601203e-05;0.0;
2.04225275906e-05;2.04189265743e-05;4.08301446963e-05;0.000122347701241;
8.15051360619e-05;4.07594163725e-05;0.0;0.0;
2.04102069512e-05;6.12315002079e-05;8.16422037676e-05;2.04106841809e-05;
6.1155663455e-05;2.03848659321e-05;4.07696110437e-05;0.000101923218121;
4.08350651648e-05;0.000102088281079;0.0;0.0;
2.04541205487e-05;0.0;0.000102127337717;6.1270879006e-05;
6.12301630179e-05;4.07730764603e-05;2.04107931959e-05;6.12366169525e-05;
6.11502195614e-05;8.15430401831e-05;4.07329967863e-05;0.0;
2.03018750313e-05;2.03266832417e-05;6.10395443006e-05;8.1391760033e-05;
4.08337416119e-05;4.08339694702e-05;2.04169241343e-05;4.08340518876e-05;
6.12533977332e-05;6.1253026828e-05;6.12528741036e-05;0.0;
2.0383507996e-05;2.0383244645e-05;4.07662476881e-05;0.00010191561922;
6.12377799682e-05;4.0825656712e-05;2.04129785863e-05;2.0412908317e-05;
4.08191688119e-05;6.11575483843e-05;8.15362258577e-05;0.0;
2.03818265322e-05;2.04057337055e-05;4.08152063445e-05;0.000122450690516;
8.17222249745e-05;4.08519977256e-05;0.0;0.0;
2.04019594921e-05;6.11396679824e-05;8.15341576211e-05;2.03871666211e-05;
4.08017842398e-05;0.000102011624949;0.0;0.0;
2.03519182583e-05;0.0;0.00010176142187;6.10558848403e-05;
6.12351559765e-05;4.08237813565e-05;2.04123074133e-05;6.12373801766e-05;
6.11494947486e-05;8.15294126711e-05;4.07636723901e-05;0.0;
